content,labels,type
@蔡徐坤 //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,virus
马评论,neural,virus
//@杨洋:#武汉加油# 一起打赢这场防疫战！ ????加油，我们都在[心],happy,virus
19年下半年开始，就隐隐约约有对大环境走向的持续焦虑，上午刷新闻看到新型肺炎病例的增加，一整天都如坐针毡，看见和鼠疫两本书轮番在我脑子里翻滚，难受极了。 ??,sad,virus
真的找不到野味有么子好吃的。,angry,virus
福建快点抄作业啊急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了,angry,virus
//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,virus
//@未发表作品://@rebecca张小呆:今天的结果进一步恶化，c反应蛋白68，CT报告还没出，片子医生看了说双肺严重感染，早九点到现在我父母还在医院，刚刚打针中途突然全身抽搐，意识不清，还不算重症吗？！还不能住院吗！ http://t.cn/A6vsaMFV,angry,virus
收藏了，大王叫我来巡山,neural,virus
//@湖南国际频道:致敬所有一线工作人员[中国赞]//@郑云龙DL: 肃然起敬[赞],happy,virus
[泪][泪][泪][泪]一定要平安,happy,virus
[爱你],happy,virus
加油！,happy,virus
@Dear-迪丽热巴 我永远支持你！我们一起拿下 #明星势力榜# 第一名！//@Dear-迪丽热巴:武汉加油，咱们一起，打赢这场防疫战！,happy,virus
//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都平安健康[心]//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心],happy,virus
一起打赢这场防疫战！大家都平安！你也要平安！//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心],happy,virus
//@香港的谭叔:[哈哈]//@青菀啊:继“你要自由做什么”之后，李老师又发明“你要知情权做什么”的天问。李老师大概得到过一本辟邪剑谱，自练第一页导致走火入魔。,angry,virus
一起加油//@爱困的Tiffyang:我们一起加油，向战斗在一线的医护人员致敬[太阳] //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,virus
昨天领导来办公室顺口说起肺炎，很随意的不当回事。我说一定要提高警惕，戴口罩，注意防护，我们这已经确诊3例了。他说我传谣。妈的官方消息传你妈的谣。隔了一会儿单位就通知开防控大会，今天通知值班，过年期间我要值4天班。,angry,virus
[顶],happy,virus
[围观][鲜花][赞啊]不错  [下雨],happy,virus
//@_恶魔奶爸_:回复@柠砂糖:武汉大学生数量世界之最，这些人大部分都回家，散落在各个大街小巷大城小镇里，武汉又是交通枢纽人流节点通过武汉转车转机的人不计其数分散在全国各个地方。潜伏期14天。哪有什么小题大做。//@柠砂糖:我爸还在那说我小题大做。[微笑]心真的累。,angry,virus
[good],happy,virus
[泪][泪][泪],sad,virus
[中国赞][并不简单]这些天我都一直在支持的[乔治][微笑],happy,virus
加油!//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,virus
蝙蝠！//@中科院之声:由于武汉冠状病毒的进化邻居和外类群都在各类蝙蝠中有发现，推测武汉冠状病毒的自然宿主也可能是蝙蝠。如同导致2002年“非典”的SARS冠状病毒一样，武汉冠状病毒在从蝙蝠到人的传染过程中很可能存在未知的中间宿主媒介。,neural,virus
魔物入侵，嫘祖封城。与上次不同的是，有很多缙云前往西陵。这次，我们一定赢！ ??,happy,virus
太坏了//@古月中心相心:那不就是昨天下午跑去澳门的嘛[衰],angry,virus
//@别怕我们有防护门:ddd 省内其他县市也要重视//@VanMcCann:(对不起我又来了请大家关注武汉周边湖北省内)为什么湖北省内被遗忘了！！为什么作为离武汉最近的城市，没有疑似没有确诊没有公布发热门诊和定点医院！孝感官方还在宣传乘坐公共交通走亲访友！说要低碳环保！！还鼓励市民去拜！！还关闭评论,angry,virus
武汉人民要加油，要相信医务人员，他们在用生命护你们[抱抱]离开武汉的同胞们希望联系当地医院进行检查，疫情严重，希望大家重视起来啊[可怜]出门在外一定要戴口罩为了自己也为了他人，勤洗手，注重卫生！！！一定不要为了什么新鲜感，面子吃野味！！！！,happy,virus
//@格子甜酒:帮忙转发，绵薄之力//@工具蛇://@盥耳山栖:[泪][泪]加油啊,happy,virus
造谣司马[微笑][微笑][微笑],angry,virus
泪目,sad,virus
//@头条新闻:国务院征集瞒报漏报推诿线索，扫码提供问题线索及意见建议。,neural,virus
谢谢你们，愿你们平安归来[心],happy,virus
//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,virus
5//@战羡兔紙:加油！我们一直在！[拳头]//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,virus
某狗支招:在自己家门口贴张纸，上面就写隔离区，这样就不会有人来了[作揖] ??,neural,virus
我等你一起看樱花?,happy,virus
我媽媽還不知道病毒這個事.....,sad,virus
要平安呐//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心],happy,virus
我太害怕了[泪][泪][泪][泪][泪]希望听到疫情已经控制，能正常开学的消息[泪][泪] ??,fear,virus
#新型冠状病毒肺炎最新情况#【#新加坡确认首例新型冠状病毒病例#】新加坡卫生部今晚确认，新加坡确认首例新型冠状病毒病例。患者是一位66岁男子。另有一名53岁女子初步测试结果呈阳性，目前正在等待最终的检测结果。@央视新闻 ??,neural,virus
19//@Sylxx23-:武汉加油！//@槑槑呆demo:#武汉加油# 加油！祈求平安//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,virus
致敬所有奋斗一线的工作人员[心]。大家都要注意安全。[鲜花]武汉加油！湖北加油！阿中哥加油！[加油][加油][加油][加油],happy,virus
[顶]成功的奥秘在于目标的坚定。迪斯雷利[抱抱][思考]胶,happy,virus
[赞啊],happy,virus
[伤心],sad,virus
//@多肉闪电小葡萄_:就很重要#新型冠状病毒#,neural,virus
护目镜买了,neural,virus
#武汉加油# [加油],happy,virus
疯了，打医生干嘛？[费解][费解][费解],angry,virus
#河南确诊首例新型肺炎#?要过年了，希望大家平平安安。 ??,happy,virus
[思考],neural,virus
[可怜][拳头][喵喵]真的不敢相信啊[爱你],surprise,virus
#江苏确诊首例新型肺炎病例#我不出门了[泪]窝在家里，谁喊也不出去那种[泪][泪] ??,sad,virus
都要照顾好自己//@陈立农:#致敬疫情前线医护人员# 辛苦了！做好个人的卫生防护措施，注意防范，保护自己和家人，少去人多的地方。愿所有人一切平安健康！,happy,virus
白衣天使[泪][泪][泪],happy,virus
#腾讯新闻# Clever猪:一些人为了自己的口腹之欲，给国家带来的却是灾难，好好的一个新春佳节，多少人因为他们不能阖家团聚，多少医护人员因为他们面临着生命危险奋斗一线，举国上下不得安宁！希望国家严惩这些野生动物的狩猎者、贩卖者、食用者，他们为了一己私利不管不顾，甚至连濒危野生动物都不放过，导致物种灭绝，生态链破坏，疫情发生，他们可以说是人类的千古罪人，他们罪该万死！自私的人类，请你们收敛一下自己的欲望吧！如果http://t.cn/A6P29ydA 来自@腾讯新闻,angry,virus
少出门多运动增强免疫力战胜疫情[拳头][耶][ok] ??,happy,virus
不管想火还是真的都想请他去死一死,angry,virus
//@匡_威_万_斯-总-仓:国士无双。鬓微霜   又何妨？,happy,virus
一群憨批 气死我了,angry,virus
笑死我了//@wefoundlove日日:我笑到傻,happy,virus
尽量少出门，出门戴口罩,happy,virus
4号到现在，不敢想，这中间要接触多少人,fear,virus
希望一切都快点好起来吧//@TFBOYS-王俊凯:#致敬疫情前线医护人员# 向战斗在一线的医护工作者们致敬，大家都要保护好自己，愿平安健康//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心],happy,virus
加油[心]//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心],happy,virus
无语//@suede:两会要紧，有了主体思想加持才能战胜病毒,angry,virus
//@1016zly小彤:武汉加油[加油]//@喵喵喵喵哞:三组  冲鸭[心]1.23//@赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安??,happy,virus
//@嘟布勒V://@小白的鹦鹉螺:这不叫封城，这叫自我瘫痪。从医院越过市政府省政府直接向社会求助，到国务院越过省级地级直接向社会征集地方防控不利、瞒报漏报的问题线索，就可以看出问题之严重，中间的官僚层级整个断片了。,angry,virus
#海南新增1例新型肺炎确诊病例# //@刷牙朋克:#守护海南# #海南新增1例新型肺炎确诊病例# [悲伤],sad,virus
加油??//@Dear-迪丽热巴:武汉加油，咱们一起，打赢这场防疫战！,happy,virus
//@没有人比我更懂杭之冯玥:其实sars最后还是没有啥特效药，就是靠激素抑制免疫系统损伤自己。//@开水族馆的生物男: 最重要的因素其实是气候...天气转暖温度回升...冠状病毒、禽流感、甲流、肺鼠疫...牧区的朋友只在五月~十月吃旱獭，因为基本安全[汗]人为干预除了对症下药最主要其实是隔离防控避免蔓,neural,virus
和马嘉祺一起//@时代少年团队长-马嘉祺:#致敬疫情前线医护人员# 医护人员辛苦了，请一定平安[作揖]//@时代少年团:#致敬疫情前线医护人员#  感谢所有的医务工作者们，希望大家都能健康平安[心],happy,virus
#武汉封城后的市民生活# #别让武汉心寒#,neural,virus
//@tueryunyun:中央:我们是.. 河南:马上！,happy,virus
//@一等黑魔导:给想知道的人科普一下，单纯建立蛋白质建模正常工作就是两三个月的工作量，中国科研机构不仅一个月内完成了蛋白质建模，还完成了病毒分离测序以及一系列其他工作。,happy,virus
求求配合医务人员吧 他们肯定也很累了吧 别再添乱啦[淚][淚][淚][淚],sad,virus
[赞],happy,virus
十几年前非典是钟南山 这次还是钟南山[作揖][作揖],happy,virus
你是我一辈子的偶像！为你打一辈子call!,happy,virus
[左哼哼][噢耶][太开心]必须要帮你们推荐一下了哦，呵呵[喜],happy,virus
平平安安?,happy,virus
//@midori9522:[泪]//@不失眠小浣熊:真的好无力…//@秧苗成长日记:看的我心里难受，是一名年轻男生，有责任感，坚持自我隔离，但也只能这样熬着。评论更让我寒心，置身事外的人比比皆是。,angry,virus
？？？//@No2038星球居民千秋:？？？//@攻雕:人种[疑问]种族歧视惹[doge]当然精日公知只会让你锅反省[doge],angry,virus
只吃鸡鸭鱼的我，被欧洲人调侃中国人什么都吃 我就好气愤。看完那个fish market 我真是要吐了，果然是啥都吃……,angry,virus
