content,labels,type
…真的好揪心//@花椰菜3号:比如需要长期服药的慢性病的孤寡老人，被新医保政策搞到必须每周都去医院开处方拿药，没车，公交地铁停了，打不起车或者被出租车司机拒载，千辛万苦走过去，毫无保护的挤在几百个发热病人中，回家开始咳嗽，以为自己感冒了，悄无声息的，人就没了,sad,virus
希望所有人都能平平安安，到了这种时候才会发现，其实健康最无价，生命最可贵。,happy,virus
我们不会抛弃热干面和鸭脖子，武汉加油,happy,virus
只掉乌纱帽可不行//@宋英杰 :[good]//@战争史研究WHS :话说到这个地步了[good][good][good],angry,virus
@shiningworm //@吃斋的猫2011:提高警惕，谨防别有用心之徒,happy,virus
//@胡歌:#致敬疫情前线医护人员# 致敬所有医护人员！愿大家健康平安??,happy,virus
//@视频之家:真的可怕，必须戴口罩,fear,virus
//@_恶魔奶爸_:浑身舒坦～,neural,virus
我的天呐,fear,virus
支持！@杨洋 雷震宇我們之後再約[心][嘻嘻]#杨洋急先锋#  #杨洋雷震宇#,happy,virus
//@那个男孩在伯克利吖://@一等源气:何老师划重点了 //@崽啊柿不柿皮痒了:?,neural,virus
#国内确诊291例新型冠状病毒肺炎病例#  非典时期幼儿园和其他学校都放假，家里就留了姐姐照顾我，爸爸妈妈一直都在医院参与救援治疗，那会儿小不记事儿可也能感觉到几天才回一次家的爸妈好累，现在要比当初的医疗环境好太多了，像钟南山院士说的有信心，要对国家有信心。不要恐慌注意该注意的防范措施，告知身边年龄群较大的亲朋引起注意，不听谣不信谣不传谣，做好自己该做的，相信国家。奋战一线的医护工作者真的真的真的辛苦了，希望此“战”之后，没开眼的人你醒一醒！伤医行为你住手吧你！医护工作者也劳请注意自己的身体状况，如有不适请立即治疗不要硬抗，你们也是一个家庭的中心阿要记得！[加油] 加油！,happy,virus
祈福平安???,happy,virus
评论全是安徽 安徽zf醒一醒吧！,angry,virus
这个死gay说不定就有艾滋[怒]这个人心眼儿是真的坏，他自己有就想让别的gay放松警惕,angry,virus
不知道咋说。就感觉他们还挺该死的。[摊手]//@懒懒的日常迷信:这种市场居然开的那么正大光明，有关部门是摆设吧？ http://t.cn/A6vFYCNn,angry,virus
有什么情况都敞开说，让大家心里都有个数，藏着掖着当群众是傻子吗？,angry,virus
除夕快乐，武汉加油，平安过年。,happy,virus
//@喷嚏网铂程://@南大景凯旋://@王天定: 看了三联这篇报道，心情非常沮丧，如果报道内容准确，表明17年前那场灾难，我们白过了。,sad,virus
12//@小口哨嘟嘟嘟嘟嘟 :致敬医护人员,happy,virus
真的伟大[心],happy,virus
//@相声演员高峰:希望尽快控制疫情 大家都平安 武汉加油[给力][给力],happy,virus
?//@陳法蓉:留意事態發展，保持身體健康。#新型肺炎确诊440例死亡9例#,happy,virus
武汉zf 什么情况啊！！！！！！！,angry,virus
//@赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安??,happy,virus
晨晨好可爱啊！！！,happy,virus
快乐,happy,virus
#国内确诊291例新型冠状病毒肺炎病例# ？？ http://t.cn/A6vgVF26 ??,neural,virus
什么时候出新作品//@袁弘:#致敬疫情前线医护人员#感谢你们坚守岗位，不离不弃！致敬！,happy,virus
//@金泰亨的女人就是我:医护人员忙着杀病毒，病毒忙着杀人，人忙着杀医生//@没有你以后__:他们在前线救人，还有医闹的憨批简直没长心,angry,virus
[抱抱]道德确实不是指导人们如何使自己幸福的教条，而是指导人们如何配享有幸福的学说。康德，德国哲学家[佩奇][并不简单]垦,neural,virus
武汉加油，平安最重要//@朱一龙:#武汉加油#我们在一起[心],happy,virus
[淚]//@猫catttt:眼泪又要掉下来了//@猫撞://@春光灿烂桔八戒:拜托了 帮帮他们吧 http://t.cn/A6PwXsri,sad,virus
//@殷孟公子:谁还不是谁家的小孩呢 难受死了,sad,virus
王主任辛苦了，祝早日康复,happy,virus
无语真的无语//@荷兰鸭:？真就瘟疫公司白痴难度呗——1.患者会攻击医生 2.口罩会顺势抬价 3.民众普遍缺乏警惕性 4.疑似携带病毒者会不听劝四处逃窜 //@Sun翠花儿_:这种人死了不行吗？//@WelcometoSuffer:我妈当初说什么都不让我跟着学医是对的,angry,virus
老师再重要也是人，是人就欲望，有欲望就有私心，有私心就产生私利，一切皆为利往。老师抛弃原有的“价值观” ，就是为了私利，叫利益熏心。,angry,virus
[加油][加油][加油][加油][加油],happy,virus
#武汉新型冠状病毒肺炎疫情防控# 【#武汉发热市民分级分类就医#】武汉市新型肺炎防控指挥部通告（第7号）：为解决发热门诊等候时间长、床位安排不及时等问题，现就全面实行发热市民分级分类就医服务相关规定公告如下：一、全员排查发热病人。由全市各社区负责，全面排查所服务辖区发热病人（含已就医和未就医市民），并送社区医疗中心对病情进行筛选、分类。对于需要到发热门诊的病人，各区统一安排车辆送达指定发热门诊就诊，指定发热门诊不得以任何理由拒收病人；对于不需要到发热门诊就诊的病人，由各社区落实在家居家观察，社区负责做好市民居家观察服务工作。二、分类安排发热病人。已确定或高度疑似的新型冠状病毒感染的肺炎病人，由市卫健委负责，安排车辆送至指定治疗点治疗；疑似的发热病人，留在发热门诊留滞观察；发热情况较轻，还不能确定为疑似的病人，由各区负责接回指定地点隔离观察；确定不是新型冠状病毒感染的肺炎病人，由各区负责送回家中居家观察。,neural,virus
//@0吞噬了蟒蛇的大象:大家了解一下,neural,virus
？有病 ？,surprise,virus
#武汉15名医务人员感染新型冠状病毒##新型冠状病毒肺炎纳入法定传染病# 预防千万条，口罩第一条。不往人群挤，病毒不缠你。洗手很重要，胜过吃补药。通风也要紧，疾病无踪影。野味不要尝，以免损健康。      一线医院工作人员辛苦了！一定注意预防！希望大家都能平安过年！[心][心][心],happy,virus
[泪][泪][泪],sad,virus
“只要人人都献出一点爱 世界将变成美好的人间..”当年非典时期大街小巷循环播放的歌曲萦绕心头。 武汉可以的！加油！[加油][加油][加油],happy,virus
#致敬疫情前线医护人员# 致敬英雄，好好保护自己！,happy,virus
上海 http://t.cn/A6PPwfJ0一家公司 http://t.cn/A6PZvnt7由于收到了500万只的订单，原本已经停下来的三条生产线，这两天又恢复了其中一条生产线。买好返乡车票，还没回老家的员工被召集回来。“老板和我说现在全国都在和肺炎做斗争，作为我们这样的特殊企业，更要全身心投入，问我愿不愿意留下来。”一员工说。至于口罩价格，公司董事长表示不会因为工人加班而提高口罩价格，“我们不会涨一分钱，还是按照原有出厂价格。”截止目前，涌现出越来越多的“不涨价，春节连续加班”这样的良心企业，只是有一点温馨提醒：工人也要做好防护工作呀，辛苦了，致敬，老板也给点力，多发点年终奖，大家都不容易。#口罩#,happy,virus
还是小时候好。没有手机没有微博没有网现在获取资讯的途径多了反而怕得要死。群里各种地方的内幕消息加群众视频资料。我可能最后不是感染死的是被吓死的。什么武汉已经上万人感染 已经确定这个肺炎比非典的传播人群多十倍巴拉巴拉 这是一场生化危机巴拉巴拉。家里抵抗力最差的小吴瑟瑟发抖的戴着口罩，我爸还每天早上不戴口罩的去走十公里路。,fear,virus
黄冈也扛不住了[泪][泪][泪]有能力的人帮帮忙吧！！！ http://t.cn/A6PLAnaj http://t.cn/A6PLDBUs,fear,virus
#武汉卫健委发布病毒性肺炎高发注意事项# 我要点名表扬曲江南湖1号餐厅。本来替我朋友预定了大年夜的包间，也提前点了菜，并交了1000块钱的定金，后来因为武汉肺炎事情，我朋友他们决定还是不来西安了，所以我就跟客服商量能否取消预约退还定金。客服非常痛快的答应了我们的请求，这和某些酒店航空公司收取高额的手续费不同，南湖1号的行为让大家都非常暖心。 http://t.cn/Ryh6eCs西安·西京医院,happy,virus
#武汉加油# //@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心],happy,virus
//@福气天才奶茶精:真的别走亲戚了//@HH盐烤东海银鱼HYuK://@尉迟燕窝:关键词「同桌就餐」，让家里人都看看吧，不要强行齐齐整整最后被一窝端。,fear,virus
//@黑您等于爱您:转，某些带节奏的公知出来挨打,angry,virus
//@来去之间:？？？我以为信息流乱了呢……,neural,virus
像我这种只要一忙完，绷紧的神经一松懈下来就会感冒不舒服的，空调吹多了早上起来就开始打喷嚏鼻塞的，自觉隔离，一个人待着。囤好了蔬菜水果干粮，拆洗了衣物，宅生活第三天。调整作息最重要，熬夜熬的都养成生物钟，调不过来了[允悲]想开的本子走起，买买买之后是用用用[笑而不语]就是，雨什么时候停呢。除夕了呢，愿平安[心]#自言自语#,sad,virus
#财新观点#【医务人员何时感染病毒？疫情通报应及时公开】医务人员感染，是新型冠状病毒“人传人”的标志；倘若未能得到及时通报，应当问责http://t.cn/A6vBe36P（来自财新客户端） ??,neural,virus
徐导真棒?? ，一直支持你,happy,virus
//@Emma古小月:这就是一个医生的回答～（他们一个应该四小时丢弃的一次性外科口罩，要用两天），无论是否有疫情，请对医生多一点理解吧！ http://t.cn/A6PZ4pyG,happy,virus
#专家介绍新型肺炎快速救治指南#这是一个美国小女孩与一个中国小女孩不同的人生目标，看完让人心痛！我相信这绝不是个例！   http://t.cn/A6veyL2e ???,neural,virus
附议[doge]//@王俊凯的精致女孩:全国都延迟开学吧[跪了][跪了],fear,virus
#新型肺炎病毒存在变异可能#少出门，注意清洁卫生！出门戴口罩！！！ http://t.cn/R2WxmqS ??贵港,neural,virus
愿得一人心，白首不分离//@Yih一一:愿平安//@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！,happy,virus
无知就会无畏，无知的无畏就是灭亡，人世间的一切罪恶都是愚知所致，这次又是多数人为少数人要付出代价。,angry,virus
//@阿中哥哥反黑站:请求支援，医生没有防护就好比战士没有枪啊[悲伤]现在却还要上战场#武汉多家医院请求支援# #武汉紧急求援# #武汉新冠肺炎社会捐赠方式#,happy,virus
叹为观止  无发可说,surprise,virus
来抄作业,neural,virus
[感冒][笑而不语]最[噢耶][美国队长],neural,virus
#福建新增3例新型肺炎确诊病例#在武汉的能不能别回来了真特么烦[怒] 福建平安? ??,angry,virus
我真不知道周围的人是怎么想的 十八线山旮旯没出现就代表着没事儿吗 从出现疫情的地区回来的人真的不少啊!!!工作的读书的都有啊!!! 虽然陆续有传言说这样那样疑似的但最后都说是谣言。庆幸是谣言啊难道真的有出现大家才会真正的害怕吗艹!!!醒醒好吗各位!! 要真等到出现后悔都来不及。 带口罩不丢人啊他妈的。 不聚会不拜年不伤感情啊啊啊啊啊啊啊啊啊啊艹我真的是气死了！！ 吃饭不取消还说既然都约好了不好意思说不要啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊听不都听劝，拉不下脸？ 能别来我家吃吗！！！爱去哪里聚去哪里聚啊尼玛！！！ 烦死了真的是！！,angry,virus
//@蔡徐坤妈妈团LovelyClub:#武汉加油# [太阳]#新冠肺炎防控# 新冠肺炎防控知识手册，转发周知[作揖][作揖][作揖],neural,virus
科研人员和医护人员值得，某些憨批官员不值得！,angry,virus
//@张若昀:致敬每一位医护人员！救助的同时大家保护好自己，做好防护措施，希望所有人平安健康！,happy,virus
疫情阶段还让人吃苍蝇摊,angry,virus
[酷]//@卡卡熊熊:一定会好的,happy,virus
//@梁钰stacey :宣传河南省领导满天飞，河南省人民也因此安心放心。怎么女总理明明奔赴一线了，提倡一个正常的媒体报道让民众有知情权就这么难呢？究竟偏激居心不良的是谁哦。//@叫我小八大人 :一说女性就是偏激了?,angry,virus
[泪][泪][泪][抱抱],sad,virus
